曇り空の中に1羽の鳥のシルエットが浮かび、そこから青空が覗いている、ルネ・マグリットの有名な絵画は何でしょう？,『大家族』,,,,
生物のミミズ、コウモリ、トカゲを漢字で書いた時、すべての文字に共通する部首は何でしょう？,虫偏,,,,
ここを境として電気の周波数が50ヘルツと60ヘルツに分かれている、最上川、球磨川とともに「日本三急流」と呼ばれる川は何でしょう？,富士川,,,,
ここに投球が当たるとアウトとなる、クリケットにおいて競技場に立つ3本の柱のことを何というでしょう？,ウィケット,,,,
ヴェルナー・フォルスマンはこれの発展により1929年にノーベル生理学・医学賞を受賞している、血管などに挿入される細く柔らかい管のことを何というでしょう？,カテーテル,,,,
日本語では「遁走曲」と呼ばれる、同じ旋律が異なるパートに現れることが特徴的な音楽様式を何というでしょう？,フーガ,,,,
ことわざ「雨降って地固まる」を英語で言ったとき、「嵐の後にやって来る」と言われるものは何でしょう？,凪,,,,
競馬において「大差勝ち」とは、2着との間に何馬身以上の差をつけて勝利することでしょう？,10馬身,,,,
「Universal Serial Bus」を略したものである、コンピュータに周辺機器を接続するためのバス規格を何というでしょう？,USB,,,,
富士五湖で、面積が最も大きいのは「山中湖」ですが、最も小さいのは何でしょう？,精進湖,,,,
チベット高原に端を発し、南シナ海へと注ぐ、ミャンマーとラオスの国境を成す全長4023kmの川は何でしょう？,メコン川,,,,
スポーツのテレビ中継が雨で中止になった際、その代わりに放送される番組のことを特に「何番組」というでしょう？,雨傘番組,,,,
手に入れることが困難なスポーツやコンサートの入場券のことを、一般に何というでしょう？,プラチナペーパー【「プラチナチケット」も○】,,,,
フランス語で「思想」という意味がある、その中で「人間は考える葦である」という有名な一節が記されたブレーズ・パスカルの著書は何でしょう？,『パンセ[Pensées]』,,,,
かつては「トム＆ジェリー」という名前で活動していた、代表曲に『サウンド・オブ・サイレンス』や『コンドルは飛んでいく』などがあるアメリカの音楽デュオは何でしょう？,サイモン＆ガーファンクル,,,,
エーリッヒ・ケストナーの小説「ふたりのロッテ」で、双子であることを知る2人の人物はロッテ・ケルナーと誰でしょう？,ルイーゼ・パルフィー【「ルイーゼ」が出れば○】,,,,
アメリカの化学メーカー・デュポン社の商標名である、ポリテトラフルオロカーボンのことを一般に何というでしょう？,テフロン,,,,
1917年に発表された、イギリス政府がパレスチナにおけるユダヤ人居住地建設に賛成し、それを支援するという宣言のことを、当時のイギリス外務大臣の名前から「何宣言」というでしょう？,バルフォア宣言,,,,
レーサーがコース状況をチェックしたり、タイヤを温めるために加減速を行ったりすることが通例となっている、自動車レースで車の整列のため、スタート直前に行われる周回のことを何というでしょう？,フォーメーションラップ【「パレードマップ」「ローリングラップ」も○】,,,,
『ロシアの復活祭』、『シェヘラザード』、『くまんばちの飛行』などの代表曲で有名な、ロシア五人組の1人に数えられる作曲家は誰でしょう？,ニコライ・リムスキー＝コルサコフ,,,,
その値は「トンキロ」という単位で表される、食料輸入重量と輸出国までの輸送距離を掛け合わせた値を何というでしょう？,フード・マイレージ,,,,
アメリカの音楽プロデューサー、クインシー・ジョーンズをもじって名前を付けた、スタジオジブリの音楽を数多く担当している作曲家は誰でしょう？,久石譲,,,,
「見分けがつかないこと」を意味することわざで、「闇夜に」といえば「烏」ですが「雪に」といえば何でしょう？,鷺,,,,
旅行ツアーにおいて、別料金を支払うことで任意に参加できるようにした小旅行のことを何というでしょう？,オプショナルツアー,,,,
二千円札の裏側に描かれている『源氏物語』の巻名は何でしょう？,『鈴虫』,,,,
ジョン・レノンと当時の妻であるシンシアが離婚する時、息子を励ますためにポール・マッカートニーが作詞・作曲した、ザ・ビートルズ第18作目のシングル曲は何でしょう？,"『Hey,Jude』",,,,
サイコロ賭博の1つ・丁半賭博で、奇数を意味するのは丁、半のどちらでしょう？,半,,,,
アダム・サンドラーが一人二役に挑戦した、今年（2012年）4月に発表された「第32回ゴールデンラズベリー賞」で10冠を達成したコメディ映画は何でしょう？,『ジャックとジル』,,,,
1385年、ポルトガルにアヴィシュ朝を創始した人物で、息子にエンリケ航海王子がいることで有名なのは誰でしょう？,ジョアン1世[João I],,,,
ロンドンにあるサヴォイ・ホテルの料理長オーギュスト・エスコフィエが、ファンであった歌手の名をつけて考案した、バニラアイスの上にシロップ漬けの桃を乗せたデザートを何というでしょう？,ピーチ・メルバ,,,,
